,,,Date,,Salesman GK,,Amount
"Jan 1, '23 - Jun 11, 26",,,,,,,
,,,09/25/2024,,"10,073.87",,"72,219.00"
,,,09/25/2024,,"18,258.58",,"540,745.00"
,,,09/25/2024,,,,"11,580.00"
,,,09/24/2024,,416.92,,"5,149.14"
,,,09/24/2024,,"2,677.18",,"30,191.00"
,,,09/24/2024,,"1,592.00",,"53,200.00"
,,,09/24/2024,," 18,687.14",,"589,385.00"
,,,09/24/2024,,0,,"9,900.00"
,,,09/24/2024,,"11,851.21",,"241,140.00"
,,,09/24/2024,," 13,715.62",,"261,222.30"
,,,09/24/2024,," 15,368.33",,"292,332.49"
,,,09/24/2024,," 16,913.23",,"324,072.99"
,,,09/24/2024,,2824.80,,"50,520.00"
,,,09/24/2024,,7340,,"83,300.00"
,,,09/23/2024,,"42,292.14",,"981,573.82"
,,,09/23/2024,,,,"12,000.00"
,,,09/23/2024,,"2,278.56",,"81,072.00"
,,,09/23/2024,,,,"8,000.00"
,,,09/23/2024,,37599.19,,"659,955.00"
,,,09/23/2024,,,,"2,361,600.00"
,,,09/23/2024,," 88,729.30",,"675,615.54"
,,,09/23/2024,,0,,"100,000.00"
,,,09/23/2024,,"3,108.95",,"74,527.00"
,,,09/23/2024,,0,,"5,900.00"
,,,09/23/2024,,"17,458.58",,"145,550.00"
,,,09/20/2024,,"11,844.89",,"133,124.97"
,,,09/20/2024,,0,,"16,660.00"
,,,09/20/2024,,6736,,"66,816.00"
,,,09/20/2024,," 11,185.78",,"180,297.50"
,,,09/20/2024,,,,"241,920.00"
,,,09/20/2024,,0,,"3,000.00"
,,,09/19/2024,,"24,375.00",,"263,475.00"
,,,09/19/2024,,"24,375.00",,"263,475.00"
,,,09/19/2024,,"16,250.00",,"175,650.00"
,,,09/19/2024,,102.00,,"1,360.00"
,,,09/18/2024,,"4,642",,"79,078.16"
,,,09/18/2024,,8550,,"117,600.00"
,,,09/18/2024,,,,"2,700.00"
,,,09/17/2024,," 1,457.58",,"50,029.44"
,,,09/17/2024,,"7,412.94",,"107,676.60"
,,,09/17/2024,,"12,256.69",,"234,079.00"
,,,09/17/2024,,,,"9,750.00"
,,,09/17/2024,," 62,080.14",,"762,718.00"
,,,09/17/2024,,,,"47,936.00"
,,,09/17/2024,,16893/7.73%,,"218,580.00"
,,,09/17/2024,,,,"12,375.00"
,,,09/17/2024,,"4,350.00",,"70,500.00"
,,,09/17/2024,,,,"7,700.00"
,,,09/16/2024,,1500,,"9,720.00"
,,,09/16/2024,,2640,,"60,000.00"
,,,09/16/2024,,4085,,"111,825.00"
,,,09/16/2024,," 123,541.61",,"1,546,320.00"
,,,09/16/2024,,,,"41,760.00"
,,,09/16/2024,," 3,813.41",,"123,012.38"
,,,09/13/2024,,,,"4,276,800.00"
,,,09/13/2024,,,,"1,936,512.00"
,,,09/13/2024,," 25,435.53",,"344,421.00"
,,,09/13/2024,,21361.09,,"267,760.00"
,,,09/12/2024,,663,,"8,840.00"
,,,09/12/2024,,"16,451.8",,"415,976.00"
,,,09/12/2024,,0,,"9,000.00"
,,,09/11/2024,," 3,708.74",,"62,038.40"
,,,09/11/2024,,,,"358,560.00"
,,,09/11/2024,,0,,"2,250.00"
,,,09/11/2024,,,,"20,000.00"
,,,09/10/2024,," 35,774.00",,"1,176,807.06"
,,,09/10/2024,,,,"1,500.00"
,,,09/10/2024,,,,"120,960.00"
,,,09/10/2024,,,,"1,500.00"
,,,09/10/2024,," 1,768.71",,"14,510.89"
,,,09/10/2024,,477.36,,"4,013.36"
,,,09/10/2024,,,,"66,984.00"
,,,09/10/2024,,,,"8,100.00"
,,,09/09/2024,,13840,,"241,340.00"
,,,09/09/2024,,,,"480,480.00"
,,,09/09/2024,,,,"2,200.00"
,,,09/09/2024,,"57,323.76",,"472,804.94"
,,,09/09/2024,,,,"31,310.00"
,,,09/09/2024,,112,,"1,200.00"
,,,09/05/2024,,2889.62/8.57%,,0.00
,,,09/05/2024,," 13,543.70",,"269,745.00"
,,,09/05/2024,," 54,069.05",,"1,164,873.95"
,,,09/05/2024,, 670.61,,"22,622.42"
,,,09/04/2024,,3595.20,,"60,240.00"
,,,09/04/2024,,275.17,,"3,088.66"
,,,09/04/2024,,,,0.00
,,,09/04/2024,," 18,870.29",,"385,791.34"
,,,09/04/2024,,0,,"6,550.00"
,,,09/04/2024,,26723/8.66%,,"308,556.60"
,,,09/04/2024,,0,,"12,375.00"
,,,09/04/2024,,"2,244.00",,"33,524.00"
,,,09/03/2024,,"14,437.48",,"112,776.00"
,,,09/03/2024,," 202,034.76",,"1,060,603.24"
,,,09/03/2024,,0,,"7,500.00"
,,,09/03/2024,,2545,,"18,637.24"
,,,09/03/2024,,570.24,,"9,525.60"
,,,09/03/2024,,570,,"3,810.24"
,,,09/03/2024,," 19,773.41",,"297,913.20"
,,,09/03/2024,," 35,638.50",,"474,950.00"
,,,09/03/2024,,,,"45,840.00"
,,,09/03/2024,,"39,900.00",,"493,200.00"
,,,09/03/2024,,,,"21,408.00"
,,,09/03/2024,,275.17,,"3,088.66"
,,,09/02/2024,,,,"1,935,360.00"
,,,09/02/2024,,"6,869",,"455,238.00"
,,,09/02/2024,,,,"17,875.00"
,,,09/02/2024,," 1,890.00",,"39,690.00"
,,,09/02/2024,, 945.00,,"19,845.00"
,,,09/02/2024,," 3,150.00",,"66,150.00"
,,,08/30/2024,,147104.38,,"1,335,629.26"
,,,08/30/2024,,0,,"48,250.00"
,,,08/30/2024,,,,"2,184,000.00"
,,,08/30/2024,,,,"39,312.00"
,,,08/30/2024,,6180/11.14%,,"55,500.00"
,,,08/30/2024,,,,"5,600.00"
,,,08/30/2024,,"3,674.00",,"74,400.00"
,,,08/30/2024,,"7,412.94",,"107,676.60"
,,,08/29/2024,,,,"2,184,000.00"
,,,08/29/2024,,8496.51,,"65,404.00"
,,,08/29/2024,,,,"4,723,200.00"
,,,08/29/2024,," 3,984.00",,"50,424.00"
,,,08/29/2024,,0,,"2,700.00"
,,,08/28/2024,,,,"1,613,721.60"
,,,08/28/2024,,,,"10,200.00"
,,,08/28/2024,,1388.91,,"23,718.00"
,,,08/28/2024,,"16,615.25",,"285,518.00"
,,,08/28/2024,,0,,"10,500.00"
,,,08/28/2024,,29370,,"343,700.00"
,,,08/28/2024,,0,,"11,032.00"
,,,08/27/2024,,"320,685.22",,"4,016,400.97"
,,,08/27/2024,, 950.40,,"24,651.00"
,,,08/27/2024,,,,"5,000.00"
,,,08/27/2024,,,,"2,647,008.00"
,,,08/27/2024,,37333.68,,"1,060,952.00"
,,,08/27/2024,,"3,552.35",,"54,000.00"
,,,08/27/2024,,76.00,,"1,025.00"
,,,08/22/2024,,,,0.00
,,,08/22/2024,,15309.429,,"301,901.18"
,,,08/22/2024,,"3,976.8284",,"116,714.91"
,,,08/22/2024,,"31,006.08",,"358,910.08"
,,,08/22/2024,,,,"45,000.00"
,,,08/22/2024,," 35,529.00",,"217,620.00"
,,,08/22/2024,,,,"32,368.00"
,,,08/21/2024,," 61,433.25",,"1,238,410.34"
,,,08/21/2024,,0,,"19,000.00"
,,,08/21/2024,,432/23%,,"1,880.00"
,,,08/21/2024,,,,"4,804,800.00"
,,,08/21/2024,,,,"98,000.00"
,,,08/21/2024,,,,"459,648.00"
,,,08/21/2024,,8297.17,,"264,425.00"
,,,08/21/2024,,,,"1,323,504.00"
,,,08/21/2024,,139808,,"2,878,260.00"
,,,08/21/2024,,0,,"23,160.00"
,,,08/21/2024,,"5,1300.40",,"133,310.40"
,,,08/20/2024,,"19,752.28",,"472,314.00"
,,,08/20/2024,,0,,"22,500.00"
,,,08/20/2024,,"11,841.04",,"145,358.00"
,,,08/20/2024,,"73,584.29075",,"2,154,764.28"
,,,08/19/2024,,5404,,"104,900.00"
,,,08/19/2024,,,,"668,304.00"
,,,08/19/2024,,0,,"2,250.00"
,,,08/19/2024,,,,"5,184,000.00"
,,,08/19/2024,," 59,250.00",,"1,244,750.00"
,,,08/19/2024,,15313.23,,"208,789.00"
,,,08/19/2024,,0,,"18,660.00"
,,,08/19/2024,,,,"655,200.00"
,,,08/19/2024,,0,,"2,250.00"
,,,08/16/2024,," 14,387.00",,"247,000.00"
,,,08/16/2024,,1308.34,,"18,742.50"
,,,08/16/2024,,532.80,,"6,282.00"
,,,08/15/2024,,3650,,"36,440.00"
,,,08/15/2024,," 18,214.28",,"270,985.00"
,,,08/15/2024,,,,"12,375.00"
,,,08/15/2024,,3674,,"74,400.00"
,,,08/15/2024,,9802.27,,"55,038.00"
,,,08/14/2024,,,,600.00
,,,08/14/2024,,4026.71,,"50,239.71"
,,,08/14/2024,,822,,"4,812.00"
,,,08/14/2024,," 21,421.75",,"410,414.90"
,,,08/14/2024,,,,"11,925.00"
,,,08/14/2024,," 2,983.20",,"61,837.20"
,,,08/13/2024,,37948.34,,"169,707.60"
,,,08/13/2024,,,,"16,374.40"
,,,08/13/2024,,20304,,"386,904.00"
,,,08/13/2024,,"1,721.42",,"14,179.00"
,,,08/13/2024,,"3,820",,"38,000.00"
,,,08/13/2024,,0,,"6,500.00"
,,,08/12/2024,,"20,135.92",,"233,604.00"
,,,08/12/2024,,,,"668,304.00"
,,,08/12/2024,,0,,"2,250.00"
,,,08/12/2024,," 2,933.30",,"60,727.60"
,,,08/12/2024,,,,"143,424.00"
,,,08/12/2024,,0,,900.00
,,,08/12/2024,,,,"2,868,480.00"
,,,08/09/2024,," 26,320.00",,"547,113.60"
,,,08/09/2024,,0,,"9,200.00"
,,,08/09/2024,,"14,922.02",,"331,722.00"
,,,08/09/2024,,4925,,"103,390.00"
,,,08/08/2024,," 3,596.76",,"74,984.00"
,,,08/08/2024,," 14,831.73",,"308,477.00"
,,,08/08/2024,," 57,422.63",,"1,200,056.00"
,,,08/08/2024,,0,,"38,800.00"
,,,08/07/2024,, 956.97,,"9,321.00"
,,,08/07/2024,,,,"5,951,232.00"
,,,08/07/2024,,"43,794.99",,"564,088.00"
,,,08/07/2024,,41638.42,,"854,970.00"
,,,08/07/2024,,97.72,,"1,030.00"
,,,08/07/2024,,,,"2,868,480.00"
,,,08/07/2024,,,,"1,434,240.00"
,,,08/06/2024,,,,"5,750.00"
,,,08/06/2024,,"38,972.00",,"681,942.00"
,,,08/06/2024,,"9,490",,"165,447.00"
,,,08/06/2024,,0,,"12,000.00"
,,,08/05/2024,," 52,046.21",,"967,715.00"
,,,08/05/2024,,0,,"32,285.00"
,,,08/05/2024,,274.88,,"2,525.00"
,,,08/05/2024,," 28,200.41",,"589,573.20"
,,,08/05/2024,," 28,225.18",,"590,452.82"
,,,08/02/2024,,"17,798",,"462,163.00"
,,,08/02/2024,," 3,073.00",,"64,535.00"
,,,08/01/2024,,,,"580,608.00"
,,,08/01/2024,,,,"3,600.00"
,,,08/01/2024,,,,"1,112,832.00"
,,,08/01/2024,,,,"6,900.00"
,,,08/01/2024,,"91,600",,"560,000.00"
,,,08/01/2024,," 3,045.00",,"19,635.00"
,,,08/01/2024,,32032,,"304,040.00"
,,,08/01/2024,, 202.40,,"4,269.00"
,,,08/01/2024,,"1,118",,"6,588.00"
,,,08/01/2024,,,,"891,072.00"
,,,08/01/2024,,,,"3,000.00"
,,,07/31/2024,,1334,,"12,015.00"
,,,07/31/2024,,18624,,"202,455.00"
,,,07/30/2024,," 7,192.00",,"97,518.00"
,,,07/30/2024,,"636,722.85",,"9,300,000.00"
,,,07/30/2024,," 7,815.00",,"113,290.00"
,,,07/30/2024,,,,"8,450.00"
,,,07/30/2024,,"1,122.85",,"16,000.00"
,,,07/29/2024,,"2,516",,"54,060.00"
,,,07/29/2024,,"1,087.18",,"11,250.00"
,,,07/29/2024,,9989.40,,"213,530.00"
,,,07/29/2024,,"4,746",,"50,446.00"
,,,07/26/2024,,0,,"10,000.00"
,,,07/26/2024,," 16,367.64",,"334,162.00"
,,,07/26/2024,,"1,950.00",,"54,600.00"
,,,07/25/2024,,"5,582.85",,"102,182.85"
,,,07/25/2024,," 5,501.17",,"151,977.18"
,,,07/25/2024,,"44,075",,"986,215.00"
,,,07/25/2024,,,,"46,750.00"
,,,07/25/2024,,11713.24,,0.00
,,,07/23/2024,,"25,345.97",,"221,139.00"
,,,07/23/2024,,"29,269.11",,"2,111,122.96"
,,,07/23/2024,,219.30,,"3,156.30"
,,,07/23/2024,,"4,829.15",,"74,047.45"
,,,07/22/2024,,"2,566.7",,"20,362.00"
,,,07/22/2024,,"5,052.96",,"103,488.00"
,,,07/22/2024,,,,"6,500.00"
,,,07/22/2024,,338.00,,"9,822.00"
,,,07/22/2024,,"65,996.37",,"1,918,309.18"
,,,07/22/2024,,"64,782.96",,"1,892,677.40"
,,,07/22/2024,,"66,252.81",,"1,949,917.71"
,,,07/22/2024,," 6,924.28",,"87,912.12"
,,,07/22/2024,," 3,086.00",,"30,376.00"
,,,07/22/2024,,703,,"2,673,216.00"
,,,07/22/2024,,"26,796.00",,0.00
,,,07/22/2024,," 6,904.00",,"135,200.00"
,,,07/19/2024,,"16,850.94",,"447,787.78"
,,,07/19/2024,,0,,"6,550.00"
,,,07/19/2024,,,,"543,168.00"
,,,07/19/2024,,,,"3,450.00"
,,,07/19/2024,,456.00,,"2,720.00"
,,,07/19/2024,,0,,"11,032.00"
,,,07/18/2024,," 1,484.00",,"27,800.00"
,,,07/18/2024,,,,"5,900.00"
,,,07/18/2024,," 21,560.00",,"153,440.00"
,,,07/18/2024,,"6,647.31",,"73,378.00"
,,,07/18/2024,,,,"4,000.00"
,,,07/18/2024,," 2,042.12",,"9,315.00"
,,,07/18/2024,,118,,"1,293.00"
,,,07/18/2024,,"83,196.95",,"536,867.00"
,,,07/18/2024,,,,"18,750.00"
,,,07/18/2024,,35803,,"417,900.00"
,,,07/18/2024,," 16,415.16",,"288,969.78"
,,,07/18/2024,,0,,"6,000.00"
,,,07/18/2024,," 20,711.18",,"139,460.00"
,,,07/17/2024,,,,"5,500.00"
,,,07/17/2024,,148,,"2,148.00"
,,,07/17/2024,,123002.73,,"434,093.00"
,,,07/17/2024,,0,,"21,525.00"
,,,07/17/2024,," 18,147.27",,"318,997.38"
,,,07/17/2024,,0,,"6,650.00"
,,,07/17/2024,,"5,644.50",,"44,098.00"
,,,07/16/2024,,22546,,"122,456.88"
,,,07/15/2024,,,,"601,200.00"
,,,07/15/2024,,0,,"12,000.00"
,,,07/15/2024,," 11,035.00",,"222,565.00"
,,,07/15/2024,," 10,050.44",,"204,494.00"
,,,07/15/2024,,0,,"9,000.00"
,,,07/15/2024,,"1,775.00",,"71,000.00"
,,,07/15/2024,,4960,,"31,960.00"
,,,07/15/2024,,,,0.00
,,,07/12/2024,,"15,058.85",,"306,436.00"
,,,07/12/2024,,,,"1,516,569.60"
,,,07/12/2024,,0,,"31,000.00"
,,,07/12/2024,,,,"7,207,200.00"
,,,07/12/2024,,,,"147,000.00"
,,,07/12/2024,,6040,,"62,185.00"
,,,07/12/2024,,0,,"19,040.00"
,,,07/12/2024,,"1,386",,"19,788.00"
,,,07/11/2024,,,,"373,100.00"
,,,07/11/2024,,2040,,"9,360.00"
,,,07/11/2024,,"33,576.80",,"985,225.80"
,,,07/11/2024,,0,,"8,000.00"
,,,07/10/2024,,,,"2,939,880.00"
,,,07/10/2024,,,,"3,000.00"
,,,07/10/2024,,,,"2,271,360.00"
,,,07/10/2024,,,,"26,500.00"
,,,07/10/2024,,4775,,"76,505.00"
,,,07/09/2024,,"1,906.37",,"29,370.00"
,,,07/09/2024,,,,"6,500.00"
,,,07/09/2024,,,,"98,000.00"
,,,07/09/2024,,"26,944",,"223,000.00"
,,,07/09/2024,,2856,,"55,680.00"
,,,07/09/2024,,78312,,"1,082,312.00"
,,,07/09/2024,,,,"1,200.00"
,,,07/09/2024,,24136,,"321,636.00"
,,,07/08/2024,,"40,067.98",,"1,229,051.00"
,,,07/08/2024,,,,"98,000.00"
,,,07/08/2024,,2135,,"24,935.00"
,,,07/05/2024,,"13,370",,"214,214.00"
,,,07/05/2024,,"91,696.54",,"1,298,362.00"
,,,07/05/2024,,,,"71,493.35"
,,,07/05/2024,,418,,"2,978.00"
,,,07/05/2024,,,,"560,530.00"
,,,07/05/2024,,,,"13,350.00"
,,,07/04/2024,,,,"1,124,760.00"
,,,07/04/2024,,,,"5,000.00"
,,,07/04/2024,,"3,900",,"42,900.00"
,,,07/04/2024,,3451,,"37,997.00"
,,,07/04/2024,,"2,700",,"41,250.00"
,,,07/04/2024,,5960,,"125,150.00"
,,,07/04/2024,,"3,265.56",,"136,786.65"
,,,07/02/2024,,"3,036",,"33,180.00"
,,,07/02/2024,,,,"18,000.00"
,,,07/02/2024,,"13,962",,"188,370.00"
,,,07/02/2024,,,,"40,000.00"
,,,07/02/2024,,798,,"15,838.00"
,,,07/02/2024,,,,"6,500.00"
,,,07/02/2024,,"16,451",,"163,578.00"
,,,07/02/2024,,1095.5,,"4,343.00"
,,,07/02/2024,,,,"4,804,800.00"
,,,07/02/2024,,,,"2,592,000.00"
,,,07/02/2024,,10916.92,,"182,158.00"
,,,07/01/2024,,,,"1,124,760.00"
,,,07/01/2024,,,,"5,000.00"
,,,07/01/2024,,45176,,"460,000.00"
,,,07/01/2024,,4790.59,,"100,869.44"
,,,07/01/2024,,,,"49,536.00"
,,,07/01/2024,,,,300.00
,,,07/01/2024,,"17,710",,"576,100.00"
,,,06/28/2024,,,,"93,001.60"
,,,06/28/2024,,4337.88,,"80,836.60"
,,,06/27/2024,,23478.88,,"422,485.84"
,,,06/27/2024,,14254.6,,"190,000.00"
,,,06/27/2024,,,,"1,018,617.60"
,,,06/27/2024,,0,,"22,500.00"
,,,06/27/2024,,,,"2,885,760.00"
,,,06/27/2024,,3810.22,,"67,239.00"
,,,06/26/2024,,1867,,"28,509.00"
,,,06/26/2024,,,,"4,838,400.00"
,,,06/26/2024,,25137.73,,"525,554.40"
,,,06/26/2024,,"2,339.77",,"31,960.00"
,,,06/26/2024,,0,,"6,500.00"
,,,06/26/2024,,26506.12,,"733,580.85"
,,,06/26/2024,,30631.97,,"848,926.38"
,,,06/26/2024,,151316.29,,"4,187,474.38"
,,,06/25/2024,,4394,,"56,320.00"
,,,06/25/2024,,,,"734,400.00"
,,,06/25/2024,,2090,,"23,930.00"
,,,06/25/2024,,19622.17,,"413,320.00"
,,,06/25/2024,,0,,"23,750.00"
,,,06/25/2024,,25275.86,,"276,158.00"
,,,06/25/2024,,27235,,"182,000.00"
,,,06/25/2024,,"1,000",,"21,000.00"
,,,06/25/2024,,10400,,"233,800.00"
,,,06/25/2024,,0,,"8,450.00"
,,,06/25/2024,,"338,573",,"8,143,917.00"
,,,06/25/2024,,,,"250,000.00"
,,,06/25/2024,,305836.06,,"2,079,888.00"
,,,06/21/2024,,6825,,"79,000.00"
,,,06/21/2024,,0,,"8,000.00"
,,,06/21/2024,,5521.36,,"146,756.00"
,,,06/21/2024,,23871.8,,"268,019.00"
,,,06/21/2024,,12570,,"84,000.00"
,,,06/21/2024,,"10,044",,"199,500.00"
,,,06/21/2024,,0,,"8,700.00"
,,,06/21/2024,,1005.1,,"15,410.00"
,,,06/21/2024,,15836,,"235,000.00"
,,,06/21/2024,,6936.8,,"88,320.00"
,,,06/20/2024,,"81,544.68",,"3,387,935.43"
,,,06/20/2024,,"1,376.95",,"181,000.00"
,,,06/20/2024,,"1,376.95",,"181,000.00"
,,,06/20/2024,,3600,,"57,600.00"
,,,06/19/2024,,0,,"6,800.00"
,,,06/19/2024,,"4,554.1",,"70,795.20"
,,,06/19/2024,,0,,"5,900.00"
,,,06/19/2024,,45851.49,,"550,140.00"
,,,06/18/2024,,"18,746",,"292,617.00"
,,,06/18/2024,,25329.84,,"474,350.00"
,,,06/18/2024,,,,"16,200.00"
,,,06/18/2024,,11550.78,,"240,960.00"
,,,06/18/2024,,32462.98,,"606,581.00"
,,,06/18/2024,,0,,"12,300.00"
,,,06/18/2024,,"7,536.36",,"133,706.43"
,,,06/18/2024,,0,,"1,500.00"
,,,06/18/2024,,0,,"39,760.00"
,,,06/18/2024,,3558.81,,"62,877.00"
,,,06/18/2024,,0,,"5,000.00"
,,,06/18/2024,,13755.67,,"264,552.00"
,,,06/14/2024,,360399.86,,0.00
,,,06/13/2024,,1520,,"16,760.00"
,,,06/13/2024,,3200,,"67,200.00"
,,,06/13/2024,,"55,905.86",,"1,039,152.00"
,,,06/13/2024,,34913.94,,"824,510.00"
,,,06/13/2024,,0,,"44,520.00"
,,,06/11/2024,,91228.63,,"4,106,697.14"
,,,06/11/2024,,10284.09,,"100,004.00"
,,,06/11/2024,,13418.27,,"371,140.50"
,,,06/11/2024,,26730.50,,"1,365,256.54"
,,,06/11/2024,,,,"1,365,000.00"
,,,06/11/2024,,1985.28,,"21,332.00"
,,,06/11/2024,,"12,225",,"134,955.00"
,,,06/10/2024,,7345.30,,"134,516.60"
,,,06/10/2024,,9061,,"97,605.00"
,,,06/10/2024,,,,"11,076.00"
,,,06/10/2024,,,,"1,742,832.00"
,,,06/10/2024,,1527,,"21,150.00"
,,,06/10/2024,,,,"2,419,200.00"
,,,06/07/2024,,0,,600.00
,,,06/06/2024,,21652,,"470,000.00"
,,,06/06/2024,,31548.3,,"662,514.30"
,,,06/06/2024,,,,"989,788.80"
,,,06/06/2024,,0,,"4,400.00"
,,,06/06/2024,,,,"2,390,400.00"
,,,06/06/2024,,0,,"7,075.00"
,,,06/05/2024,,8535,,"146,500.00"
,,,06/05/2024,,0,,"5,100.00"
,,,06/05/2024,,5597.05,,"481,170.00"
,,,06/05/2024,,0,,"1,500.00"
,,,06/04/2024,,5022,,"93,900.00"
,,,06/04/2024,,360,,"5,020.00"
,,,06/04/2024,,10000,,"70,000.00"
,,,06/04/2024,,2290,,"29,780.00"
,,,06/03/2024,,"4,152",,"63,468.00"
,,,06/03/2024,,11433.1,,"173,996.00"
,,,06/03/2024,,,,"1,500.00"
,,,06/03/2024,,2684,,0.00
,,,06/03/2024,,"10,827",,"210,600.00"
,,,05/31/2024,,,,"5,160,000.00"
,,,05/31/2024,,902,,"19,200.00"
,,,05/31/2024,,,,"1,500.00"
,,,05/30/2024,,25512.08,,"352,859.00"
,,,05/30/2024,,0,,"12,096.00"
,,,05/30/2024,,3421.16,,"45,740.00"
,,,05/30/2024,,1575,,"24,125.00"
,,,05/30/2024,,0,,"9,500.00"
,,,05/30/2024,,10481.58,,"175,783.58"
,,,05/30/2024,,0,,"11,900.00"
,,,05/30/2024,,9806,,"200,881.00"
,,,05/30/2024,,,,"8,700.00"
,,,05/30/2024,,,,"2,320.00"
,,,05/30/2024,,,,"5,000.00"
,,,05/30/2024,,408,,"5,508.00"
,,,05/30/2024,,,,"1,209,600.00"
,,,05/30/2024,,,,"16,750.00"
,,,05/29/2024,,"12,042.75",,"934,500.00"
,,,05/29/2024,,1839,,"38,897.00"
,,,05/29/2024,,2955,,"32,470.00"
,,,05/29/2024,,5165.80,,"89,769.00"
,,,05/29/2024,,0,,"12,000.00"
,,,05/29/2024,,,,"7,812,172.80"
,,,05/28/2024,,2716.75,,0.00
,,,05/28/2024,,22412.63,,"418,358.08"
,,,05/28/2024,,"46,045",,0.00
,,,05/28/2024,,0,,"28,500.00"
,,,05/28/2024,,,,"2,446,080.00"
,,,05/28/2024,,,,"14,920.00"
,,,05/28/2024,,1444.4,,"13,430.00"
,,,05/27/2024,,,,"12,960,000.00"
,,,05/27/2024,,,,"4,804,800.00"
,,,05/27/2024,,0,,"98,000.00"
,,,05/27/2024,,69650.90,,"595,390.00"
,,,05/27/2024,,,,"18,750.00"
,,,05/27/2024,,1240.25,,0.00
,,,05/24/2024,,,,"1,181,107.20"
,,,05/24/2024,,,,"25,000.00"
,,,05/24/2024,,"13,366.39",,"217,625.00"
,,,05/24/2024,,600,,"4,200.00"
,,,05/24/2024,,0,,"12,375.00"
,,,05/24/2024,,2259.1,,"24,110.00"
,,,05/24/2024,,840,,"2,400.00"
,,,05/23/2024,,,,"3,672,000.00"
,,,05/23/2024,,8000,,"56,000.00"
,,,05/23/2024,,,,"1,200.00"
,,,05/23/2024,,"72,816",,"1,680,887.38"
,,,05/23/2024,,"130,501.18",,"3,122,625.33"
,,,05/23/2024,,"128,057.86",,"3,143,509.00"
,,,05/23/2024,,,,"7,812,172.80"
,,,05/23/2024,,,,"2,361,600.00"
,,,05/23/2024,,2500,,"15,000.00"
,,,05/22/2024,,10860.48,,"553,524.00"
,,,05/22/2024,,13607.50,,"94,145.00"
,,,05/22/2024,,360,,"2,100.00"
,,,05/22/2024,,224.5,,"1,308.00"
,,,05/22/2024,,,,"826,560.00"
,,,05/22/2024,,,,"2,361,600.00"
,,,05/22/2024,,"12,360",,"373,910.00"
,,,05/22/2024,,658.83,,"5,550.00"
,,,05/22/2024,,575.52,,"6,360.00"
,,,05/21/2024,,60284.81/12%,,"481,656.00"
,,,05/21/2024,,,,"11,850.00"
,,,05/21/2024,,"134,886.40",,"2,367,216.00"
,,,05/21/2024,,,,"14,784.00"
,,,05/21/2024,,,,"4,723,200.00"
,,,05/20/2024,,,,"2,271,360.00"
,,,05/20/2024,,0,,"60,625.00"
,,,05/17/2024,,"4,842.16",,"86,363.64"
,,,05/17/2024,,0,,"1,500.00"
,,,05/17/2024,,3864,,"47,320.00"
,,,05/16/2024,,,,"4,882,550.40"
,,,05/16/2024,,5000,,"35,000.00"
,,,05/16/2024,,575,,"5,128.00"
,,,05/16/2024,,1027,,"9,280.00"
,,,05/16/2024,,1130,,"3,930.00"
,,,05/15/2024,,4680,,"52,740.00"
,,,05/15/2024,,,,"2,361,600.00"
,,,05/15/2024,,,,"1,535,040.00"
,,,05/15/2024,,684242.12,,"10,544,766.65"
,,,05/15/2024,,"17,600.04",,"564,000.00"
,,,05/15/2024,,0,,"17,000.00"
,,,05/15/2024,,,,"1,434,240.00"
,,,05/15/2024,,0,,"15,500.00"
,,,05/15/2024,,,,"1,456,000.00"
,,,05/15/2024,,2499,,"38,199.00"
,,,05/15/2024,,,,"4,804,800.00"
,,,05/15/2024,,,,"2,007,360.00"
,,,05/15/2024,,0,,"14,500.00"
,,,05/15/2024,,0,,"98,000.00"
,,,05/14/2024,,,,"2,843,568.00"
,,,05/14/2024,,0,,0.00
,,,05/14/2024,,,,"1,416,960.00"
,,,05/14/2024,,3816,,"50,418.00"
,,,05/14/2024,,,,"1,130,538.00"
,,,05/14/2024,,0,,0.00
,,,05/13/2024,,900,,"15,900.00"
,,,05/13/2024,,,,"11,808,000.00"
,,,05/13/2024,,8000,,"56,000.00"
,,,05/13/2024,,1680,,"25,732.00"
,,,05/13/2024,,1729,,"26,433.00"
,,,05/13/2024,,3325.19,,"55,385.00"
,,,05/13/2024,,21095.85,,"337,655.00"
,,,05/13/2024,,0,,0.00
,,,05/13/2024,,68800.39,,"680,600.40"
,,,05/13/2024,,"3,467",,"64,390.00"
,,,05/13/2024,,,,"11,000.00"
,,,05/13/2024,,2676,,"39,300.00"
,,,05/13/2024,,,,"7,887,744.00"
,,,05/10/2024,,,,"807,114.50"
,,,05/10/2024,,,,750.00
,,,05/10/2024,,3960,,"60,273.00"
,,,05/10/2024,,,,"142,135.50"
,,,05/09/2024,,4642.1,,"97,528.00"
,,,05/09/2024,,,,"105,925.00"
,,,05/09/2024,,9548.57,,"410,218.00"
,,,05/09/2024,,,,0.00
,,,05/08/2024,,5260,,"44,500.00"
,,,05/08/2024,,,,"24,000.00"
,,,05/08/2024,,5130.14,,"51,560.00"
,,,05/08/2024,,"15,207",,"300,000.00"
,,,05/08/2024,,175,,"1,750.00"
,,,05/08/2024,,1548.4,,"23,660.00"
,,,05/07/2024,,23091.64,,"310,014.00"
,,,05/07/2024,,0,,0.00
,,,05/07/2024,,986.33,,"17,416.00"
,,,05/07/2024,,,,"3,585,600.00"
